Job,Operation,Machine,Start,Duration,End
6,17,11,1513,23,1536
11,19,11,1605,27,1632
18,1,10,2,42,44
3,1,10,44,40,84
15,6,10,131,20,151
20,5,10,151,29,180
17,9,10,276,33,309
9,12,10,354,10,364
13,2,10,546,33,579
10,19,10,700,10,710
7,9,10,715,21,736
5,2,10,736,27,763
14,4,10,793,15,808
19,18,10,816,29,845
2,14,10,882,27,909
6,5,10,1200,20,1220
8,13,10,1249,21,1270
11,6,10,1270,21,1291
1,14,10,1294,40,1334
16,19,10,1521,42,1563
4,18,10,1563,21,1584
12,18,10,1585,32,1617
3,2,9,84,11,95
17,5,9,133,47,180
9,8,9,188,43,231
10,5,9,304,28,332
20,12,9,356,49,405
15,17,9,474,20,494
19,8,9,502,42,544
7,8,9,703,12,715
13,10,9,845,40,885
14,8,9,885,18,903
2,17,9,977,16,993
1,4,9,995,46,1041
16,5,9,1059,34,1093
6,2,9,1093,48,1141
12,12,9,1219,25,1244
18,6,9,1246,15,1261
5,19,9,1308,18,1326
8,18,9,1394,18,1412
4,17,9,1513,49,1562
11,18,9,1574,31,1605
20,3,8,50,42,92
17,4,8,97,36,133
10,1,8,181,40,221
3,6,8,221,37,258
9,10,8,272,45,317
15,13,8,350,45,395
13,1,8,516,28,544
2,8,8,553,26,579
5,1,8,709,26,735
19,19,8,845,21,866
14,9,8,903,46,949
7,16,8,953,45,998
12,3,8,1007,20,1027
16,4,8,1042,17,1059
1,9,8,1166,27,1193
8,11,8,1193,16,1209
6,6,8,1220,31,1251
4,10,8,1263,40,1303
11,9,8,1364,34,1398
18,18,8,1586,14,1600
15,3,7,27,43,70
18,5,7,146,22,168
17,8,7,258,18,276
3,9,7,323,42,365
11,5,7,382,10,392
2,4,7,400,32,432
20,16,7,509,32,541
9,13,7,576,36,612
10,18,7,685,15,700
14,2,7,715,33,748
19,16,7,755,35,790
13,9,7,797,48,845
5,9,7,929,46,975
12,2,7,975,32,1007
7,18,7,1031,47,1078
4,6,7,1146,24,1170
1,11,7,1229,11,1240
16,12,7,1291,28,1319
8,19,7,1498,39,1537
6,20,7,1569,11,1580
11,1,6,0,10,10
17,3,6,60,37,97
20,7,6,207,15,222
15,11,6,300,26,326
3,12,6,429,33,462
10,11,6,472,23,495
7,3,6,554,17,571
19,10,6,572,37,609
8,1,6,675,27,702
9,20,6,799,15,814
2,16,6,952,25,977
14,13,6,1052,13,1065
4,4,6,1093,26,1119
13,14,6,1143,30,1173
5,16,6,1173,43,1216
1,12,6,1240,32,1272
16,15,6,1386,37,1423
6,14,6,1437,19,1456
12,14,6,1456,41,1497
18,20,6,1620,41,1661
9,1,5,0,44,44
18,2,5,51,11,62
10,3,5,248,37,285
15,12,5,326,24,350
19,7,5,488,13,501
20,17,5,548,20,568
2,10,5,603,44,647
3,19,5,654,10,664
13,5,5,664,43,707
8,2,5,707,41,748
5,3,5,763,25,788
17,19,5,818,33,851
16,1,5,971,14,985
4,2,5,1030,18,1048
6,1,5,1055,30,1085
7,19,5,1085,47,1132
1,8,5,1132,34,1166
14,18,5,1175,24,1199
12,13,5,1244,32,1276
11,13,5,1460,26,1486
20,2,4,36,11,47
15,7,4,156,41,197
9,11,4,317,37,354
3,10,4,365,23,388
17,13,4,425,11,436
19,6,4,440,46,486
7,1,4,504,27,531
10,13,4,541,40,581
2,9,4,581,22,603
5,4,4,788,42,830
8,7,4,879,23,902
14,14,4,1070,14,1084
12,7,4,1084,21,1105
13,13,4,1111,22,1133
16,7,4,1145,45,1190
1,10,4,1193,36,1229
18,9,4,1344,26,1370
4,14,4,1425,30,1455
11,14,4,1486,20,1506
6,19,4,1547,22,1569
3,4,3,142,35,177
15,8,3,206,22,228
20,9,3,260,32,292
10,4,3,292,12,304
11,4,3,354,28,382
17,14,3,436,46,482
7,2,3,535,11,546
19,11,3,609,10,619
9,15,3,656,17,673
2,12,3,721,11,732
13,8,3,783,14,797
8,8,3,904,15,919
14,10,3,953,30,983
4,1,3,995,28,1023
5,12,3,1056,16,1072
16,6,3,1095,48,1143
6,8,3,1273,20,1293
1,15,3,1338,40,1378
18,11,3,1391,48,1439
12,16,3,1541,32,1573
2,1,2,2,40,42
3,7,2,258,37,295
11,2,2,295,37,332
19,5,2,424,15,439
20,14,2,439,31,470
15,18,2,494,42,536
10,14,2,581,37,618
7,5,2,618,25,643
17,18,2,659,31,690
9,19,2,774,25,799
14,7,2,848,30,878
5,10,2,975,34,1009
12,4,2,1027,14,1041
1,5,2,1041,27,1068
6,3,2,1141,46,1187
4,9,2,1236,27,1263
18,7,2,1269,37,1306
13,19,2,1319,46,1365
8,17,2,1365,29,1394
16,16,2,1423,38,1461
15,5,1,101,24,125
20,6,1,180,27,207
17,11,1,339,49,388
3,14,1,491,19,510
7,4,1,573,43,616
10,16,1,635,16,651
9,18,1,752,22,774
19,17,1,790,26,816
5,8,1,914,15,929
8,9,1,929,22,951
12,5,1,1041,11,1052
13,12,1,1075,31,1106
14,17,1,1144,31,1175
4,8,1,1211,25,1236
1,13,1,1274,13,1287
2,19,1,1332,49,1381
11,10,1,1398,13,1411
6,15,1,1456,35,1491
16,18,1,1492,29,1521
18,17,1,1568,18,1586
