Job,Operation,Machine,Start,Duration,End
43,9,5,1143,70,1213
16,4,5,1230,1,1231
45,7,5,1290,51,1341
38,4,5,1401,71,1472
17,2,5,1473,79,1552
13,3,5,1672,28,1700
24,8,5,1748,53,1801
8,5,5,1979,50,2029
3,7,5,2062,22,2084
7,1,5,2084,75,2159
30,3,5,2159,72,2231
20,8,5,2255,65,2320
21,1,5,2320,15,2335
6,7,5,2403,1,2404
1,2,5,2452,42,2494
33,1,5,2545,68,2613
32,7,5,2674,89,2763
9,7,5,2767,63,2830
11,6,5,2915,14,2929
15,5,5,2940,8,2948
22,2,5,3025,66,3091
28,6,5,3132,12,3144
39,6,5,3260,74,3334
49,2,5,3336,81,3417
37,8,5,3424,17,3441
31,2,5,3442,66,3508
5,2,5,3713,86,3799
35,5,5,3841,17,3858
41,7,5,3865,88,3953
23,4,5,3957,12,3969
46,7,5,4009,22,4031
14,6,5,4036,38,4074
19,5,5,4115,91,4206
40,8,5,4227,89,4316
25,8,5,4358,58,4416
42,9,5,4416,68,4484
45,0,4,2,63,65
10,1,4,83,9,92
47,6,4,113,38,151
43,2,4,151,69,220
32,2,4,234,86,320
39,0,4,329,30,359
2,2,4,372,96,468
11,3,4,473,17,490
26,7,4,494,68,562
40,4,4,563,85,648
44,6,4,765,75,840
29,7,4,901,23,924
34,1,4,943,42,985
12,7,4,1042,7,1049
4,7,4,1107,25,1132
18,4,4,1209,69,1278
38,1,4,1278,17,1295
24,2,4,1382,74,1456
28,0,4,1456,78,1534
27,8,4,1592,23,1615
8,1,4,1784,78,1862
30,1,4,1929,74,2003
3,6,4,2018,44,2062
16,7,4,2062,35,2097
20,7,4,2205,50,2255
17,5,4,2265,56,2321
21,3,4,2361,26,2387
6,9,4,2437,83,2520
33,0,4,2538,3,2541
9,3,4,2610,6,2616
1,8,4,2655,55,2710
15,2,4,2755,39,2794
36,8,4,2804,68,2872
37,3,4,3154,76,3230
22,7,4,3230,78,3308
25,0,4,3308,48,3356
50,7,4,3365,97,3462
49,6,4,3525,15,3540
35,0,4,3545,80,3625
14,5,4,3717,17,3734
31,8,4,3734,40,3774
41,6,4,3788,71,3859
5,4,4,3859,78,3937
19,3,4,3973,96,4069
13,9,4,4076,98,4174
23,8,4,4174,32,4206
7,9,4,4206,28,4234
48,9,4,4234,18,4252
42,8,4,4252,94,4346
46,9,4,4346,60,4406
36,0,3,2,73,75
45,2,3,110,16,126
48,5,3,130,100,230
47,9,3,230,75,305
44,0,3,305,45,350
26,4,3,352,53,405
18,1,3,405,74,479
10,9,3,482,4,486
32,4,3,486,35,521
29,3,3,592,70,662
40,6,3,662,63,725
4,3,3,853,15,868
12,3,3,868,30,898
6,4,3,933,52,985
43,7,3,993,43,1036
50,4,3,1197,30,1227
38,2,3,1298,61,1359
34,9,3,1398,1,1399
27,5,3,1461,29,1490
24,5,3,1609,94,1703
8,0,3,1730,46,1776
20,0,3,1811,19,1830
3,4,3,1855,68,1923
13,7,3,1923,22,1945
30,2,3,2003,36,2039
16,8,3,2097,65,2162
42,0,3,2191,39,2230
21,2,3,2335,26,2361
7,5,3,2389,41,2430
17,9,3,2481,30,2511
1,4,3,2511,31,2542
9,4,3,2619,99,2718
28,2,3,2843,97,2940
15,6,3,2948,57,3005
11,8,3,3008,99,3107
22,5,3,3131,92,3223
37,4,3,3230,50,3280
39,7,3,3334,21,3355
25,1,3,3356,29,3385
49,5,3,3462,63,3525
31,7,3,3686,38,3724
35,3,3,3757,27,3784
46,0,3,3784,7,3791
23,2,3,3867,15,3882
33,8,3,3915,40,3955
41,9,3,3989,12,4001
5,8,3,4041,11,4052
2,7,3,4103,64,4167
14,9,3,4181,31,4212
19,6,3,4212,48,4260
47,0,2,0,20,20
27,1,2,20,4,24
43,0,2,24,98,122
32,0,2,122,69,191
45,4,2,199,46,245
10,5,2,258,32,290
48,8,2,331,11,342
26,6,2,432,62,494
44,1,2,494,60,554
40,7,2,725,18,743
6,2,2,792,90,882
4,5,2,918,54,972
29,9,2,972,2,974
12,6,2,1013,29,1042
16,1,2,1042,68,1110
18,3,2,1148,56,1204
38,0,2,1275,1,1276
34,8,2,1343,55,1398
17,4,2,1636,60,1696
24,7,2,1722,26,1748
3,2,2,1748,88,1836
8,2,2,1866,37,1903
13,8,2,1945,5,1950
20,3,2,2002,39,2041
7,0,2,2047,30,2077
42,1,2,2236,73,2309
30,5,2,2309,80,2389
9,0,2,2455,24,2479
1,5,2,2542,71,2613
33,2,2,2613,66,2679
36,6,2,2679,97,2776
11,7,2,2939,64,3003
15,7,2,3005,27,3032
22,4,2,3100,31,3131
28,8,2,3221,12,3233
49,0,2,3233,49,3282
37,6,2,3323,8,3331
31,0,2,3331,44,3375
14,0,2,3395,97,3492
50,9,2,3544,34,3578
25,6,2,3578,38,3616
5,1,2,3656,57,3713
41,3,2,3713,34,3747
46,3,2,3893,21,3914
19,2,2,3914,59,3973
23,5,2,3973,43,4016
35,9,2,4016,27,4043
2,8,2,4176,86,4262
21,9,2,4369,93,4462
39,9,2,4462,1,4463
26,0,1,1,94,95
47,5,1,106,7,113
15,0,1,113,20,133
10,3,1,151,66,217
48,7,1,278,53,331
29,0,1,332,100,432
32,3,1,473,7,480
40,0,1,480,17,497
36,3,1,524,84,608
12,1,1,608,67,675
44,5,1,690,75,765
4,2,1,765,88,853
6,3,1,882,51,933
43,6,1,954,30,984
34,3,1,1064,55,1119
27,2,1,1213,66,1279
18,5,1,1279,8,1287
45,8,1,1344,66,1410
38,6,1,1490,40,1530
24,4,1,1537,72,1609
11,4,1,1609,51,1660
3,1,1,1683,56,1739
13,5,1,1778,60,1838
30,0,1,1838,91,1929
20,2,1,1929,73,2002
8,8,1,2134,8,2142
16,9,1,2162,86,2248
17,6,1,2321,10,2331
42,3,1,2363,48,2411
7,8,1,2555,1,2556
9,2,1,2575,32,2607
1,7,1,2654,1,2655
2,5,1,2655,90,2745
28,5,1,3117,15,3132
22,6,1,3223,3,3226
37,5,1,3280,43,3323
50,6,1,3323,42,3365
31,1,1,3375,67,3442
49,4,1,3442,20,3462
14,2,1,3537,71,3608
5,0,1,3608,48,3656
41,2,1,3668,42,3710
23,1,1,3795,64,3859
33,7,1,3870,45,3915
46,4,1,3915,24,3939
35,7,1,3939,65,4004
19,4,1,4069,46,4115
21,4,1,4141,13,4154
25,7,1,4252,98,4350
39,8,1,4364,93,4457
