Job,Operation,Machine,Start,Duration,End
7,10,10,1188,36,1224
14,8,10,1274,30,1304
1,15,10,1304,30,1334
4,18,10,1439,44,1483
19,16,10,1501,19,1520
11,18,10,1615,11,1626
17,18,10,1639,39,1678
15,4,9,99,28,127
18,3,9,127,20,147
11,5,9,292,15,307
4,5,9,359,25,384
8,11,9,385,25,410
6,15,9,456,12,468
16,14,9,474,14,488
9,3,9,580,46,626
13,9,9,627,29,656
2,17,9,747,19,766
12,5,9,779,35,814
3,12,9,849,15,864
5,6,9,864,32,896
1,5,9,1002,17,1019
7,9,9,1165,20,1185
10,18,9,1209,46,1255
17,7,9,1309,35,1344
19,12,9,1402,24,1426
14,15,9,1512,40,1552
20,18,9,1626,44,1670
15,2,8,54,10,64
8,3,8,64,46,110
4,1,8,195,46,241
16,7,8,270,41,311
17,2,8,323,34,357
2,10,8,422,16,438
6,18,8,515,45,560
3,3,8,560,47,607
12,1,8,627,49,676
19,8,8,676,46,722
13,18,8,880,21,901
18,9,8,926,23,949
10,11,8,962,11,973
9,15,8,973,48,1021
1,6,8,1021,41,1062
7,6,8,1093,16,1109
5,14,8,1226,41,1267
20,11,8,1372,38,1410
11,14,8,1490,44,1534
14,17,8,1584,13,1597
15,0,7,0,24,24
9,1,7,34,33,67
16,1,7,67,35,102
13,1,7,106,37,143
2,2,7,145,15,160
6,5,7,172,16,188
11,6,7,307,32,339
17,3,7,357,42,399
8,15,7,501,37,538
19,7,7,639,27,666
3,7,7,681,34,715
10,3,7,715,49,764
5,5,7,817,42,859
18,8,7,882,44,926
1,3,7,926,15,941
12,15,7,1111,42,1153
14,4,7,1157,11,1168
20,10,7,1324,48,1372
7,16,7,1372,43,1415
4,17,7,1418,17,1435
15,1,6,24,30,54
2,0,6,61,41,102
4,0,6,142,48,190
6,6,6,192,24,216
16,5,6,216,27,243
19,1,6,398,36,434
8,14,6,475,26,501
10,2,6,668,44,712
13,14,6,783,11,794
9,13,6,907,46,953
12,10,6,957,30,987
5,9,6,987,14,1001
7,5,6,1044,49,1093
3,19,6,1093,26,1119
18,15,6,1145,29,1174
17,5,6,1237,45,1282
1,18,6,1370,30,1400
14,13,6,1437,41,1478
11,15,6,1534,25,1559
20,17,6,1602,24,1626
18,4,5,147,40,187
6,7,5,223,18,241
8,9,5,322,36,358
15,13,5,372,16,388
2,9,5,388,34,422
16,13,5,464,10,474
9,6,5,690,19,709
13,13,5,735,48,783
10,9,5,889,25,914
12,9,5,926,25,951
7,2,5,985,26,1011
3,18,5,1045,39,1084
14,2,5,1084,30,1114
1,14,5,1268,35,1303
5,17,5,1346,17,1363
4,16,5,1400,18,1418
20,13,5,1436,49,1485
17,13,5,1518,40,1558
19,19,5,1598,13,1611
11,19,5,1626,43,1669
16,0,4,13,48,61
8,4,4,110,37,147
13,2,4,152,15,167
18,5,4,187,46,233
15,9,4,241,15,256
11,4,4,256,36,292
2,6,4,300,37,337
6,12,4,345,23,368
4,7,4,424,24,448
10,1,4,448,47,495
5,1,4,661,23,684
9,10,4,837,12,849
3,15,4,942,37,979
12,11,4,991,39,1030
20,7,4,1234,14,1248
14,7,4,1248,26,1274
7,13,4,1287,36,1323
1,16,4,1334,16,1350
19,13,4,1434,23,1457
17,15,4,1601,16,1617
16,3,3,160,37,197
13,5,3,205,49,254
15,10,3,256,35,291
6,16,3,468,24,492
2,13,3,492,19,511
4,10,3,511,48,559
8,18,3,586,15,601
12,3,3,730,28,758
9,8,3,758,47,805
3,14,3,898,44,942
10,15,3,1094,19,1113
18,14,3,1113,32,1145
14,5,3,1168,43,1211
7,11,3,1228,21,1249
5,15,3,1267,47,1314
19,11,3,1382,18,1400
1,19,3,1400,13,1413
11,11,3,1417,13,1430
20,14,3,1485,28,1513
17,17,3,1627,12,1639
3,1,2,34,12,46
6,2,2,121,18,139
13,6,2,262,28,290
16,8,2,311,22,333
2,7,2,341,20,361
11,8,2,361,45,406
8,12,2,410,33,443
4,13,2,588,48,636
15,14,2,636,29,665
10,4,2,764,22,786
9,9,2,805,32,837
12,8,2,893,26,919
1,10,2,1122,31,1153
5,11,2,1153,46,1199
17,4,2,1201,36,1237
18,17,2,1237,38,1275
7,14,2,1329,17,1346
14,11,2,1359,31,1390
19,17,2,1520,40,1560
20,16,2,1560,42,1602
8,0,1,1,32,33
13,0,1,87,10,97
11,3,1,97,42,139
14,1,1,139,41,180
2,4,1,208,40,248
6,8,1,248,24,272
17,0,1,272,13,285
15,12,1,334,38,372
4,6,1,387,34,421
19,4,1,515,27,542
16,17,1,550,48,598
9,4,1,630,20,650
3,6,1,662,19,681
1,2,1,904,21,925
7,0,1,936,27,963
18,11,1,973,48,1021
12,12,1,1038,15,1053
20,2,1,1066,43,1109
10,16,1,1113,47,1160
5,18,1,1363,21,1384
