Job,Operation,Machine,Start,Duration,End
11,9,10,846,25,871
2,13,10,872,26,898
14,13,10,938,33,971
6,0,9,8,24,32
7,3,9,78,19,97
16,6,9,152,25,177
8,6,9,188,14,202
14,0,9,202,28,230
13,3,9,240,14,254
5,6,9,261,24,285
20,1,9,329,39,368
15,9,9,391,33,424
12,5,9,424,21,445
17,6,9,446,35,481
9,2,9,481,24,505
18,7,9,568,39,607
3,12,9,626,16,642
10,8,9,675,30,705
1,6,9,738,27,765
11,5,9,772,13,785
2,11,9,827,23,850
19,12,9,891,30,921
4,13,9,958,20,978
16,2,8,53,36,89
10,4,8,103,23,126
6,4,8,126,34,160
5,4,8,227,16,243
17,4,8,243,39,282
7,14,8,320,33,353
13,8,8,383,19,402
3,3,8,415,32,447
14,9,8,453,28,481
19,2,8,491,38,529
15,14,8,538,27,565
20,9,8,565,11,576
4,3,8,632,14,646
18,10,8,672,32,704
11,4,8,747,25,772
1,7,8,772,26,798
2,9,8,801,15,816
8,13,8,841,22,863
9,12,8,863,28,891
12,9,8,891,32,923
7,2,7,57,21,78
8,2,7,78,29,107
6,5,7,160,35,195
5,3,7,195,32,227
3,0,7,323,35,358
13,7,7,363,20,383
14,6,7,389,27,416
16,13,7,428,33,461
17,7,7,484,31,515
15,13,7,515,23,538
2,0,7,538,30,568
4,1,7,572,29,601
20,12,7,622,28,650
1,5,7,713,25,738
18,14,7,768,26,794
9,9,7,805,16,821
10,14,7,824,33,857
19,11,7,873,17,890
11,12,7,923,25,948
12,14,7,997,15,1012
8,0,6,14,27,41
10,2,6,46,39,85
17,1,6,85,15,100
16,5,6,119,33,152
13,1,6,167,32,199
7,9,6,200,36,236
5,5,6,243,18,261
12,2,6,307,28,335
15,7,6,338,14,352
14,5,6,356,33,389
20,4,6,410,33,443
19,0,6,443,18,461
18,4,6,492,12,504
9,4,6,532,40,572
3,10,6,578,16,594
6,6,6,600,40,640
11,1,6,645,37,682
4,7,6,754,21,775
2,8,6,775,26,801
1,9,6,852,31,883
8,1,5,51,19,70
16,3,5,89,17,106
7,5,5,109,27,136
14,4,5,322,34,356
12,4,5,388,31,419
15,10,5,425,23,448
13,12,5,482,15,497
17,9,5,551,12,563
9,5,5,572,21,593
20,11,5,593,29,622
3,13,5,643,22,665
1,3,5,665,27,692
4,5,5,692,30,722
6,10,5,725,15,740
10,10,5,740,15,755
18,13,5,755,13,768
11,7,5,799,20,819
2,14,5,898,28,926
19,13,5,926,38,964
5,14,5,973,18,991
7,1,4,27,30,57
17,0,4,57,25,82
8,4,4,127,21,148
10,6,4,160,24,184
15,2,4,193,30,223
16,9,4,224,36,260
13,4,4,260,28,288
5,8,4,347,24,371
20,5,4,443,31,474
3,5,4,477,12,489
9,3,4,505,27,532
2,1,4,578,15,593
19,7,4,604,17,621
1,1,4,629,12,641
18,9,4,641,31,672
6,8,4,676,23,699
11,8,4,819,27,846
4,12,4,945,13,958
12,12,4,969,11,980
14,14,4,980,27,1007
17,2,3,100,28,128
7,6,3,136,39,175
13,2,3,199,36,235
16,10,3,265,29,294
8,9,3,294,27,321
15,6,3,324,14,338
5,10,3,405,24,429
3,4,3,452,20,472
18,3,3,472,20,492
1,0,3,595,24,619
19,9,3,635,13,648
20,13,3,650,22,672
6,9,3,699,26,725
2,7,3,730,36,766
10,12,3,770,28,798
9,10,3,821,21,842
12,8,3,862,29,891
14,11,3,895,21,916
4,11,3,916,29,945
11,13,3,948,39,987
10,1,2,35,11,46
6,3,2,93,33,126
5,2,2,159,28,187
14,1,2,230,29,259
7,12,2,274,29,303
16,11,2,303,18,321
8,10,2,321,36,357
15,8,2,357,34,391
20,3,2,396,14,410
17,5,2,415,31,446
13,11,2,446,36,482
18,5,2,504,18,522
3,9,2,554,14,568
4,2,2,604,19,623
19,8,2,623,12,635
2,4,2,644,24,668
11,3,2,716,31,747
1,8,2,817,30,847
9,14,2,919,32,951
12,11,2,951,18,969
16,4,1,106,13,119
10,5,1,126,34,160
12,0,1,243,22,265
15,4,1,292,11,303
7,13,1,303,17,320
13,6,1,325,38,363
3,1,1,363,22,385
14,8,1,433,20,453
18,2,1,458,12,470
20,8,1,543,16,559
9,7,1,652,27,679
1,4,1,692,21,713
4,6,1,722,32,754
2,10,1,816,11,827
6,14,1,827,25,852
8,14,1,863,13,876
17,14,1,876,21,897
5,11,1,906,24,930
19,14,1,964,13,977
11,14,1,987,36,1023
