Job,Operation,Machine,Start,Duration,End
6,3,4,895,68,963
3,4,4,965,70,1035
13,3,4,1096,35,1131
24,6,4,1191,38,1229
14,6,4,1280,97,1377
5,6,4,1381,75,1456
22,10,4,1468,55,1523
7,2,4,1551,27,1578
11,8,4,1606,61,1667
9,1,4,1667,13,1680
8,3,4,1742,76,1818
15,7,4,1818,69,1887
21,9,4,1941,37,1978
2,9,4,2245,85,2330
1,6,4,2331,5,2336
28,3,4,2336,85,2421
29,7,4,2424,60,2484
18,2,4,2496,74,2570
20,7,4,2698,74,2772
19,8,4,2786,64,2850
12,1,3,0,78,78
22,2,3,78,70,148
30,1,3,148,61,209
29,2,3,271,12,283
4,5,3,288,17,305
10,2,3,362,6,368
16,7,3,397,74,471
27,3,3,498,73,571
23,5,3,638,85,723
26,5,3,723,8,731
6,1,3,763,29,792
3,1,3,800,48,848
2,2,3,848,81,929
25,7,3,1048,71,1119
14,4,3,1178,14,1192
13,5,3,1197,27,1224
24,7,3,1234,30,1264
5,5,3,1287,94,1381
15,2,3,1496,41,1537
11,9,3,1673,67,1740
9,4,3,1784,81,1865
17,9,3,1865,99,1964
21,10,3,1978,40,2018
8,9,3,2087,36,2123
7,10,3,2123,82,2205
1,4,3,2210,44,2254
20,2,3,2254,84,2338
28,5,3,2503,41,2544
18,6,3,2699,81,2780
19,10,3,2872,42,2914
12,5,2,178,72,250
4,8,2,387,91,478
17,5,2,554,16,570
16,9,2,636,58,694
10,10,2,754,26,780
11,2,2,780,35,815
23,8,2,841,44,885
30,9,2,885,84,969
25,5,2,991,17,1008
22,4,2,1008,46,1054
6,5,2,1056,57,1113
13,4,2,1131,66,1197
5,4,2,1197,90,1287
26,9,2,1337,29,1366
14,7,2,1387,7,1394
24,10,2,1449,80,1529
3,5,2,1529,49,1578
7,3,2,1585,63,1648
8,1,2,1654,8,1662
21,6,2,1804,81,1885
15,9,2,1940,18,1958
2,5,2,1968,87,2055
1,2,2,2055,58,2113
27,8,2,2133,98,2231
28,2,2,2237,95,2332
19,1,2,2332,97,2429
18,1,2,2459,35,2494
29,8,2,2494,7,2501
9,5,2,2569,78,2647
20,5,2,2647,20,2667
16,3,1,157,76,233
4,4,1,233,55,288
10,1,1,305,52,357
27,1,1,363,28,391
12,8,1,404,85,489
17,4,1,489,65,554
30,5,1,594,21,615
25,2,1,754,91,845
23,9,1,885,40,925
3,3,1,925,40,965
11,5,1,965,62,1027
24,2,1,1027,8,1035
5,1,1,1038,64,1102
14,3,1,1102,76,1178
6,7,1,1190,52,1242
26,7,1,1271,45,1316
22,8,1,1322,77,1399
13,10,1,1403,44,1447
15,3,1,1541,64,1605
21,2,1,1627,6,1633
9,3,1,1709,75,1784
7,9,1,1900,95,1995
8,8,1,2051,36,2087
2,8,1,2163,77,2240
1,7,1,2339,9,2348
29,9,1,2501,88,2589
19,6,1,2649,43,2692
18,5,1,2692,7,2699
28,8,1,2699,59,2758
20,8,1,2776,92,2868
